"id","countyfips","placefips","municipalityname","year","totalpopulation","countyplace"
13481,113,76795,"Telluride",1981,1031,"11376795"
13482,113,76795,"Telluride",1982,963,"11376795"
13483,113,76795,"Telluride",1983,941,"11376795"
13484,113,76795,"Telluride",1984,961,"11376795"
13485,113,76795,"Telluride",1985,1030,"11376795"
13486,113,76795,"Telluride",1986,1212,"11376795"
13487,113,76795,"Telluride",1987,1257,"11376795"
13488,113,76795,"Telluride",1988,1279,"11376795"
13489,113,76795,"Telluride",1989,1302,"11376795"
13490,113,76795,"Telluride",1990,1309,"11376795"
13491,113,76795,"Telluride",1991,1428,"11376795"
13492,113,76795,"Telluride",1992,1576,"11376795"
13493,113,76795,"Telluride",1993,1401,"11376795"
13494,113,76795,"Telluride",1994,1957,"11376795"
13495,113,76795,"Telluride",1995,1912,"11376795"
13496,113,76795,"Telluride",1996,1997,"11376795"
13497,113,76795,"Telluride",1997,2059,"11376795"
13498,113,76795,"Telluride",1998,2130,"11376795"
13499,113,76795,"Telluride",1999,2182,"11376795"
13500,113,76795,"Telluride",2000,2253,"11376795"
13501,113,76795,"Telluride",2001,2335,"11376795"
13502,113,76795,"Telluride",2002,2342,"11376795"
13503,113,76795,"Telluride",2003,2279,"11376795"
13504,113,76795,"Telluride",2004,2243,"11376795"
13505,113,76795,"Telluride",2005,2214,"11376795"
13506,113,76795,"Telluride",2006,2183,"11376795"
13507,113,76795,"Telluride",2007,2239,"11376795"
13508,113,76795,"Telluride",2008,2231,"11376795"
13509,113,76795,"Telluride",2009,2207,"11376795"
13510,113,76795,"Telluride",2010,2319,"11376795"
13511,113,76795,"Telluride",2011,2370,"11376795"
13512,113,76795,"Telluride",2012,2401,"11376795"
13513,113,76795,"Telluride",2013,2426,"11376795"
13514,113,76795,"Telluride",2014,2465,"11376795"
13515,113,76795,"Telluride",2015,2485,"11376795"
13516,113,76795,"Telluride",2016,2537,"11376795"
13517,113,99990,"San Miguel Unincorp. Area",1980,1588,"11399990"
13518,113,99990,"San Miguel Unincorp. Area",1981,1588,"11399990"
13519,113,99990,"San Miguel Unincorp. Area",1982,1520,"11399990"
13520,113,99990,"San Miguel Unincorp. Area",1983,1474,"11399990"
13521,113,99990,"San Miguel Unincorp. Area",1984,1499,"11399990"
13522,113,99990,"San Miguel Unincorp. Area",1985,1616,"11399990"
13523,113,99990,"San Miguel Unincorp. Area",1986,1620,"11399990"
13524,113,99990,"San Miguel Unincorp. Area",1987,1666,"11399990"
13525,113,99990,"San Miguel Unincorp. Area",1988,1727,"11399990"
13526,113,99990,"San Miguel Unincorp. Area",1989,1764,"11399990"
13527,113,99990,"San Miguel Unincorp. Area",1990,1764,"11399990"
13528,113,99990,"San Miguel Unincorp. Area",1991,2145,"11399990"
13529,113,99990,"San Miguel Unincorp. Area",1992,2393,"11399990"
13530,113,99990,"San Miguel Unincorp. Area",1993,2871,"11399990"
13531,113,99990,"San Miguel Unincorp. Area",1994,2765,"11399990"
13532,113,99990,"San Miguel Unincorp. Area",1995,2400,"11399990"
13533,113,99990,"San Miguel Unincorp. Area",1996,2593,"11399990"
13534,113,99990,"San Miguel Unincorp. Area",1997,2660,"11399990"
13535,113,99990,"San Miguel Unincorp. Area",1998,2776,"11399990"
13536,113,99990,"San Miguel Unincorp. Area",1999,2801,"11399990"
13537,113,99990,"San Miguel Unincorp. Area",2000,2784,"11399990"
13538,113,99990,"San Miguel Unincorp. Area",2001,2849,"11399990"
13539,113,99990,"San Miguel Unincorp. Area",2002,2914,"11399990"
13540,113,99990,"San Miguel Unincorp. Area",2003,2949,"11399990"
13541,113,99990,"San Miguel Unincorp. Area",2004,2989,"11399990"
13542,113,99990,"San Miguel Unincorp. Area",2005,3034,"11399990"
13543,113,99990,"San Miguel Unincorp. Area",2006,3041,"11399990"
13544,113,99990,"San Miguel Unincorp. Area",2007,3096,"11399990"
13545,113,99990,"San Miguel Unincorp. Area",2008,3099,"11399990"
13546,113,99990,"San Miguel Unincorp. Area",2009,3113,"11399990"
13547,113,99990,"Unincorp. Area",2010,2987,"11399990"
13548,113,99990,"Unincorp. Area",2011,3027,"11399990"
13549,113,99990,"Unincorp. Area",2012,3062,"11399990"
13550,113,99990,"Unincorp. Area",2013,3081,"11399990"
13551,113,99990,"Unincorp. Area",2014,3123,"11399990"
13552,113,99990,"Unincorp. Area",2015,3193,"11399990"
13553,113,99990,"Unincorp. Area",2016,3260,"11399990"
13554,115,0,"Sedgwick",1980,3266,"11500000"
13555,115,0,"Sedgwick",1981,3217,"11500000"
13556,115,0,"Sedgwick",1982,3201,"11500000"
13557,115,0,"Sedgwick",1983,3159,"11500000"
13558,115,0,"Sedgwick",1984,3195,"11500000"
13559,115,0,"Sedgwick",1985,2991,"11500000"
13560,115,0,"Sedgwick",1986,2825,"11500000"
13561,115,0,"Sedgwick",1987,2793,"11500000"
13562,115,0,"Sedgwick",1988,2794,"11500000"
13563,115,0,"Sedgwick",1989,2734,"11500000"
13564,115,0,"Sedgwick",1990,2690,"11500000"
13565,115,0,"Sedgwick",1991,2670,"11500000"
13566,115,0,"Sedgwick",1992,2629,"11500000"
13567,115,0,"Sedgwick",1993,2649,"11500000"
13568,115,0,"Sedgwick",1994,2664,"11500000"
13569,115,0,"Sedgwick",1995,2650,"11500000"
13570,115,0,"Sedgwick",1996,2686,"11500000"
13571,115,0,"Sedgwick",1997,2731,"11500000"
13572,115,0,"Sedgwick",1998,2681,"11500000"
13573,115,0,"Sedgwick",1999,2719,"11500000"
13574,115,0,"Sedgwick",2000,2744,"11500000"
13575,115,0,"Sedgwick",2001,2694,"11500000"
13576,115,0,"Sedgwick",2002,2694,"11500000"
13577,115,0,"Sedgwick",2003,2715,"11500000"
13578,115,0,"Sedgwick",2004,2606,"11500000"
13579,115,0,"Sedgwick",2005,2578,"11500000"
13580,115,0,"Sedgwick",2006,2515,"11500000"
13581,115,0,"Sedgwick",2007,2422,"11500000"
13582,115,0,"Sedgwick",2008,2420,"11500000"
13583,115,0,"Sedgwick",2009,2376,"11500000"
13584,115,0,"Sedgwick",2010,2367,"11500000"
13585,115,0,"Sedgwick",2011,2367,"11500000"
13586,115,0,"Sedgwick",2012,2370,"11500000"
13587,115,0,"Sedgwick",2013,2343,"11500000"
13588,115,0,"Sedgwick",2014,2331,"11500000"
13589,115,0,"Sedgwick",2015,2389,"11500000"
13590,115,0,"SEDGWICK COUNTY",2016,2421,"11500000"
13591,115,39965,"Julesburg",1980,1528,"11539965"
13592,115,39965,"Julesburg",1981,1514,"11539965"
13593,115,39965,"Julesburg",1982,1517,"11539965"
13594,115,39965,"Julesburg",1983,1504,"11539965"
13595,115,39965,"Julesburg",1984,1528,"11539965"
13596,115,39965,"Julesburg",1985,1438,"11539965"
13597,115,39965,"Julesburg",1986,1359,"11539965"
13598,115,39965,"Julesburg",1987,1344,"11539965"
13599,115,39965,"Julesburg",1988,1343,"11539965"
13600,115,39965,"Julesburg",1989,1316,"11539965"
13601,115,39965,"Julesburg",1990,1295,"11539965"
13602,115,39965,"Julesburg",1991,1299,"11539965"
13603,115,39965,"Julesburg",1992,1291,"11539965"
13604,115,39965,"Julesburg",1993,1312,"11539965"
13605,115,39965,"Julesburg",1994,1329,"11539965"
13606,115,39965,"Julesburg",1995,1332,"11539965"
13607,115,39965,"Julesburg",1996,1362,"11539965"
13608,115,39965,"Julesburg",1997,1393,"11539965"
13609,115,39965,"Julesburg",1998,1400,"11539965"
13610,115,39965,"Julesburg",1999,1438,"11539965"
13611,115,39965,"Julesburg",2000,1472,"11539965"
13612,115,39965,"Julesburg",2001,1438,"11539965"
13613,115,39965,"Julesburg",2002,1430,"11539965"
13614,115,39965,"Julesburg",2003,1437,"11539965"
13615,115,39965,"Julesburg",2004,1371,"11539965"
13616,115,39965,"Julesburg",2005,1349,"11539965"
13617,115,39965,"Julesburg",2006,1308,"11539965"
13618,115,39965,"Julesburg",2007,1252,"11539965"
13619,115,39965,"Julesburg",2008,1246,"11539965"
13620,115,39965,"Julesburg",2009,1218,"11539965"
13621,115,39965,"Julesburg",2010,1218,"11539965"
13622,115,39965,"Julesburg",2011,1218,"11539965"
13623,115,39965,"Julesburg",2012,1220,"11539965"
13624,115,39965,"Julesburg",2013,1203,"11539965"
13625,115,39965,"Julesburg",2014,1196,"11539965"
13626,115,39965,"Julesburg",2015,1226,"11539965"
13627,115,39965,"Julesburg",2016,1245,"11539965"
13628,115,56475,"Ovid",1980,439,"11556475"
13629,115,56475,"Ovid",1981,438,"11556475"
13630,115,56475,"Ovid",1982,441,"11556475"
13631,115,56475,"Ovid",1983,421,"11556475"
13632,115,56475,"Ovid",1984,411,"11556475"
13633,115,56475,"Ovid",1985,381,"11556475"
13634,115,56475,"Ovid",1986,362,"11556475"
13635,115,56475,"Ovid",1987,361,"11556475"
13636,115,56475,"Ovid",1988,362,"11556475"
13637,115,56475,"Ovid",1989,355,"11556475"
13638,115,56475,"Ovid",1990,349,"11556475"
13639,115,56475,"Ovid",1991,344,"11556475"
13640,115,56475,"Ovid",1992,336,"11556475"
13641,115,56475,"Ovid",1993,336,"11556475"
13642,115,56475,"Ovid",1994,336,"11556475"
13643,115,56475,"Ovid",1995,332,"11556475"
13644,115,56475,"Ovid",1996,335,"11556475"
13645,115,56475,"Ovid",1997,340,"11556475"
13646,115,56475,"Ovid",1998,328,"11556475"
13647,115,56475,"Ovid",1999,329,"11556475"
13648,115,56475,"Ovid",2000,331,"11556475"
13649,115,56475,"Ovid",2001,331,"11556475"
13650,115,56475,"Ovid",2002,335,"11556475"
13651,115,56475,"Ovid",2003,344,"11556475"
13652,115,56475,"Ovid",2004,340,"11556475"
13653,115,56475,"Ovid",2005,341,"11556475"
13654,115,56475,"Ovid",2006,341,"11556475"
13655,115,56475,"Ovid",2007,339,"11556475"
13656,115,56475,"Ovid",2008,343,"11556475"
13657,115,56475,"Ovid",2009,345,"11556475"
13658,115,56475,"Ovid",2010,318,"11556475"
13659,115,56475,"Ovid",2011,318,"11556475"
13660,115,56475,"Ovid",2012,318,"11556475"
13661,115,56475,"Ovid",2013,318,"11556475"
13662,115,56475,"Ovid",2014,316,"11556475"
13663,115,56475,"Ovid",2015,320,"11556475"
13664,115,56475,"Ovid",2016,321,"11556475"
13665,115,68930,"Sedgwick",1980,258,"11568930"
13666,115,68930,"Sedgwick",1981,242,"11568930"
13667,115,68930,"Sedgwick",1982,226,"11568930"
13668,115,68930,"Sedgwick",1983,224,"11568930"
13669,115,68930,"Sedgwick",1984,227,"11568930"
13670,115,68930,"Sedgwick",1985,207,"11568930"
13671,115,68930,"Sedgwick",1986,195,"11568930"
13672,115,68930,"Sedgwick",1987,193,"11568930"
13673,115,68930,"Sedgwick",1988,192,"11568930"
13674,115,68930,"Sedgwick",1989,187,"11568930"
13675,115,68930,"Sedgwick",1990,183,"11568930"
13676,115,68930,"Sedgwick",1991,183,"11568930"
13677,115,68930,"Sedgwick",1992,182,"11568930"
13678,115,68930,"Sedgwick",1993,185,"11568930"
13679,115,68930,"Sedgwick",1994,186,"11568930"
13680,115,68930,"Sedgwick",1995,186,"11568930"
13681,115,68930,"Sedgwick",1996,190,"11568930"
13682,115,68930,"Sedgwick",1997,193,"11568930"
13683,115,68930,"Sedgwick",1998,187,"11568930"
13684,115,68930,"Sedgwick",1999,189,"11568930"
13685,115,68930,"Sedgwick",2000,190,"11568930"
13686,115,68930,"Sedgwick",2001,183,"11568930"
13687,115,68930,"Sedgwick",2002,182,"11568930"
13688,115,68930,"Sedgwick",2003,179,"11568930"
13689,115,68930,"Sedgwick",2004,169,"11568930"
13690,115,68930,"Sedgwick",2005,166,"11568930"
13691,115,68930,"Sedgwick",2006,161,"11568930"
13692,115,68930,"Sedgwick",2007,152,"11568930"
13693,115,68930,"Sedgwick",2008,148,"11568930"
13694,115,68930,"Sedgwick",2009,144,"11568930"
13695,115,68930,"Sedgwick",2010,145,"11568930"
13696,115,68930,"Sedgwick",2011,145,"11568930"
13697,115,68930,"Sedgwick",2012,145,"11568930"
13698,115,68930,"Sedgwick",2013,143,"11568930"
13699,115,68930,"Sedgwick",2014,142,"11568930"
13700,115,68930,"Sedgwick",2015,146,"11568930"
13701,115,68930,"Sedgwick",2016,148,"11568930"
13702,115,99990,"Sedgwick Unincorp. Area",1980,1041,"11599990"
13703,115,99990,"Sedgwick Unincorp. Area",1981,1023,"11599990"
13704,115,99990,"Sedgwick Unincorp. Area",1982,1017,"11599990"
13705,115,99990,"Sedgwick Unincorp. Area",1983,1010,"11599990"
13706,115,99990,"Sedgwick Unincorp. Area",1984,1029,"11599990"
13707,115,99990,"Sedgwick Unincorp. Area",1985,965,"11599990"
13708,115,99990,"Sedgwick Unincorp. Area",1986,909,"11599990"
13709,115,99990,"Sedgwick Unincorp. Area",1987,895,"11599990"
13710,115,99990,"Sedgwick Unincorp. Area",1988,897,"11599990"
13711,115,99990,"Sedgwick Unincorp. Area",1989,876,"11599990"
13712,115,99990,"Sedgwick Unincorp. Area",1990,863,"11599990"
13713,115,99990,"Sedgwick Unincorp. Area",1991,844,"11599990"
13714,115,99990,"Sedgwick Unincorp. Area",1992,820,"11599990"
13715,115,99990,"Sedgwick Unincorp. Area",1993,816,"11599990"
13716,115,99990,"Sedgwick Unincorp. Area",1994,813,"11599990"
13717,115,99990,"Sedgwick Unincorp. Area",1995,800,"11599990"
13718,115,99990,"Sedgwick Unincorp. Area",1996,799,"11599990"
13719,115,99990,"Sedgwick Unincorp. Area",1997,805,"11599990"
13720,115,99990,"Sedgwick Unincorp. Area",1998,766,"11599990"
13721,115,99990,"Sedgwick Unincorp. Area",1999,763,"11599990"
13722,115,99990,"Sedgwick Unincorp. Area",2000,751,"11599990"
13723,115,99990,"Sedgwick Unincorp. Area",2001,742,"11599990"
13724,115,99990,"Sedgwick Unincorp. Area",2002,747,"11599990"
13725,115,99990,"Sedgwick Unincorp. Area",2003,755,"11599990"
13726,115,99990,"Sedgwick Unincorp. Area",2004,726,"11599990"
13727,115,99990,"Sedgwick Unincorp. Area",2005,722,"11599990"
13728,115,99990,"Sedgwick Unincorp. Area",2006,705,"11599990"
13729,115,99990,"Sedgwick Unincorp. Area",2007,679,"11599990"
13730,115,99990,"Sedgwick Unincorp. Area",2008,683,"11599990"
13731,115,99990,"Sedgwick Unincorp. Area",2009,669,"11599990"
13732,115,99990,"Unincorp. Area",2010,686,"11599990"
13733,115,99990,"Unincorp. Area",2011,686,"11599990"
13734,115,99990,"Unincorp. Area",2012,687,"11599990"
13735,115,99990,"Unincorp. Area",2013,679,"11599990"
13736,115,99990,"Unincorp. Area",2014,677,"11599990"
13737,115,99990,"Unincorp. Area",2015,697,"11599990"
13738,115,99990,"Unincorp. Area",2016,707,"11599990"
13739,117,0,"Summit",1980,8848,"11700000"
13740,117,0,"Summit",1981,9234,"11700000"
13741,117,0,"Summit",1982,10017,"11700000"
13742,117,0,"Summit",1983,10310,"11700000"
13743,117,0,"Summit",1984,12025,"11700000"
13744,117,0,"Summit",1985,12865,"11700000"
13745,117,0,"Summit",1986,13274,"11700000"
13746,117,0,"Summit",1987,12406,"11700000"
13747,117,0,"Summit",1988,12498,"11700000"
13748,117,0,"Summit",1989,12718,"11700000"
13749,117,0,"Summit",1990,12881,"11700000"
13750,117,0,"Summit",1991,13471,"11700000"
13751,117,0,"Summit",1992,13840,"11700000"
13752,117,0,"Summit",1993,15194,"11700000"
13753,117,0,"Summit",1994,17107,"11700000"
13754,117,0,"Summit",1995,18270,"11700000"
13755,117,0,"Summit",1996,19396,"11700000"
13756,117,0,"Summit",1997,20349,"11700000"
13757,117,0,"Summit",1998,21281,"11700000"
13758,117,0,"Summit",1999,22568,"11700000"
13759,117,0,"Summit",2000,25709,"11700000"
13760,117,0,"Summit",2001,26293,"11700000"
13761,117,0,"Summit",2002,26514,"11700000"
13762,117,0,"Summit",2003,26706,"11700000"
13763,117,0,"Summit",2004,26707,"11700000"
13764,117,0,"Summit",2005,26623,"11700000"
13765,117,0,"Summit",2006,26839,"11700000"
13766,117,0,"Summit",2007,27163,"11700000"
13767,117,0,"Summit",2008,27464,"11700000"
13768,117,0,"Summit",2009,27783,"11700000"
13769,117,0,"Summit",2010,28073,"11700000"
13770,117,0,"Summit",2011,27954,"11700000"
13771,117,0,"Summit",2012,28213,"11700000"
13772,117,0,"Summit",2013,28660,"11700000"
13773,117,0,"Summit",2014,29213,"11700000"
13774,117,0,"Summit",2015,29928,"11700000"
13775,117,0,"SUMMIT COUNTY",2016,30367,"11700000"
13776,117,7410,"Blue River",1980,230,"11707410"
13777,117,7410,"Blue River",1981,246,"11707410"
13778,117,7410,"Blue River",1982,274,"11707410"
13779,117,7410,"Blue River",1983,297,"11707410"
13780,117,7410,"Blue River",1984,366,"11707410"
13781,117,7410,"Blue River",1985,403,"11707410"
13782,117,7410,"Blue River",1986,425,"11707410"
13783,117,7410,"Blue River",1987,403,"11707410"
13784,117,7410,"Blue River",1988,413,"11707410"
13785,117,7410,"Blue River",1989,427,"11707410"
13786,117,7410,"Blue River",1990,440,"11707410"
13787,117,7410,"Blue River",1991,453,"11707410"
13788,117,7410,"Blue River",1992,459,"11707410"
13789,117,7410,"Blue River",1993,488,"11707410"
13790,117,7410,"Blue River",1994,532,"11707410"
13791,117,7410,"Blue River",1995,568,"11707410"
13792,117,7410,"Blue River",1996,588,"11707410"
13793,117,7410,"Blue River",1997,602,"11707410"
13794,117,7410,"Blue River",1998,612,"11707410"
13795,117,7410,"Blue River",1999,654,"11707410"
13796,117,7410,"Blue River",2000,695,"11707410"
13797,117,7410,"Blue River",2001,702,"11707410"
13798,117,7410,"Blue River",2002,710,"11707410"
13799,117,7410,"Blue River",2003,737,"11707410"
13800,117,7410,"Blue River",2004,737,"11707410"
13801,117,7410,"Blue River",2005,745,"11707410"
13802,117,7410,"Blue River",2006,755,"11707410"
13803,117,7410,"Blue River",2007,764,"11707410"
13804,117,7410,"Blue River",2008,773,"11707410"
13805,117,7410,"Blue River",2009,779,"11707410"
13806,117,7410,"Blue River",2010,853,"11707410"
13807,117,7410,"Blue River",2011,845,"11707410"
13808,117,7410,"Blue River",2012,850,"11707410"
13809,117,7410,"Blue River",2013,860,"11707410"
13810,117,7410,"Blue River",2014,878,"11707410"
13811,117,7410,"Blue River",2015,900,"11707410"
13812,117,7410,"Blue River",2016,914,"11707410"
13813,117,8400,"Breckenridge",1980,818,"11708400"
13814,117,8400,"Breckenridge",1981,855,"11708400"
13815,117,8400,"Breckenridge",1982,927,"11708400"
13816,117,8400,"Breckenridge",1983,978,"11708400"
13817,117,8400,"Breckenridge",1984,1168,"11708400"
13818,117,8400,"Breckenridge",1985,1263,"11708400"
13819,117,8400,"Breckenridge",1986,1302,"11708400"
13820,117,8400,"Breckenridge",1987,1227,"11708400"
13821,117,8400,"Breckenridge",1988,1253,"11708400"
13822,117,8400,"Breckenridge",1989,1270,"11708400"
13823,117,8400,"Breckenridge",1990,1285,"11708400"
13824,117,8400,"Breckenridge",1991,1354,"11708400"
13825,117,8400,"Breckenridge",1992,1390,"11708400"
13826,117,8400,"Breckenridge",1993,1514,"11708400"
13827,117,8400,"Breckenridge",1994,1670,"11708400"
13828,117,8400,"Breckenridge",1995,1710,"11708400"
13829,117,8400,"Breckenridge",1996,1860,"11708400"
13830,117,8400,"Breckenridge",1997,1949,"11708400"
13831,117,8400,"Breckenridge",1998,1990,"11708400"
13832,117,8400,"Breckenridge",1999,2228,"11708400"
13833,117,8400,"Breckenridge",2000,3076,"11708400"
13834,117,8400,"Breckenridge",2001,3171,"11708400"
13835,117,8400,"Breckenridge",2002,3284,"11708400"
13836,117,8400,"Breckenridge",2003,3364,"11708400"
13837,117,8400,"Breckenridge",2004,3390,"11708400"
13838,117,8400,"Breckenridge",2005,3464,"11708400"
13839,117,8400,"Breckenridge",2006,3536,"11708400"
13840,117,8400,"Breckenridge",2007,3651,"11708400"
13841,117,8400,"Breckenridge",2008,3753,"11708400"
13842,117,8400,"Breckenridge",2009,3950,"11708400"
13843,117,8400,"Breckenridge",2010,4552,"11708400"
13844,117,8400,"Breckenridge",2011,4575,"11708400"
13845,117,8400,"Breckenridge",2012,4632,"11708400"
13846,117,8400,"Breckenridge",2013,4767,"11708400"
13847,117,8400,"Breckenridge",2014,4835,"11708400"
13848,117,8400,"Breckenridge",2015,4966,"11708400"
13849,117,8400,"Breckenridge",2016,5035,"11708400"
13850,117,20440,"Dillon",1980,337,"11720440"
13851,117,20440,"Dillon",1981,360,"11720440"
13852,117,20440,"Dillon",1982,401,"11720440"
13853,117,20440,"Dillon",1983,415,"11720440"
13854,117,20440,"Dillon",1984,490,"11720440"
13855,117,20440,"Dillon",1985,531,"11720440"
13856,117,20440,"Dillon",1986,551,"11720440"
13857,117,20440,"Dillon",1987,514,"11720440"
13858,117,20440,"Dillon",1988,529,"11720440"
13859,117,20440,"Dillon",1989,542,"11720440"
13860,117,20440,"Dillon",1990,553,"11720440"
13861,117,20440,"Dillon",1991,573,"11720440"
13862,117,20440,"Dillon",1992,586,"11720440"
13863,117,20440,"Dillon",1993,634,"11720440"
13864,117,20440,"Dillon",1994,703,"11720440"
13865,117,20440,"Dillon",1995,677,"11720440"
13866,117,20440,"Dillon",1996,738,"11720440"
13867,117,20440,"Dillon",1997,761,"11720440"
13868,117,20440,"Dillon",1998,784,"11720440"
13869,117,20440,"Dillon",1999,795,"11720440"
13870,117,20440,"Dillon",2000,831,"11720440"
13871,117,20440,"Dillon",2001,819,"11720440"
13872,117,20440,"Dillon",2002,821,"11720440"
13873,117,20440,"Dillon",2003,820,"11720440"
13874,117,20440,"Dillon",2004,818,"11720440"
13875,117,20440,"Dillon",2005,812,"11720440"
13876,117,20440,"Dillon",2006,816,"11720440"
13877,117,20440,"Dillon",2007,820,"11720440"
13878,117,20440,"Dillon",2008,824,"11720440"
13879,117,20440,"Dillon",2009,852,"11720440"
13880,117,20440,"Dillon",2010,906,"11720440"
13881,117,20440,"Dillon",2011,899,"11720440"
13882,117,20440,"Dillon",2012,903,"11720440"
13883,117,20440,"Dillon",2013,915,"11720440"
13884,117,20440,"Dillon",2014,926,"11720440"
13885,117,20440,"Dillon",2015,943,"11720440"
13886,117,20440,"Dillon",2016,957,"11720440"
13887,117,28690,"Frisco",1980,1221,"11728690"
13888,117,28690,"Frisco",1981,1246,"11728690"
13889,117,28690,"Frisco",1982,1313,"11728690"
13890,117,28690,"Frisco",1983,1321,"11728690"
13891,117,28690,"Frisco",1984,1505,"11728690"
13892,117,28690,"Frisco",1985,1586,"11728690"
13893,117,28690,"Frisco",1986,1644,"11728690"
13894,117,28690,"Frisco",1987,1532,"11728690"
13895,117,28690,"Frisco",1988,1549,"11728690"
13896,117,28690,"Frisco",1989,1579,"11728690"
13897,117,28690,"Frisco",1990,1601,"11728690"
13898,117,28690,"Frisco",1991,1617,"11728690"
13899,117,28690,"Frisco",1992,1612,"11728690"
13900,117,28690,"Frisco",1993,1717,"11728690"
13901,117,28690,"Frisco",1994,1853,"11728690"
13902,117,28690,"Frisco",1995,2193,"11728690"
13903,117,28690,"Frisco",1996,2304,"11728690"
13904,117,28690,"Frisco",1997,2323,"11728690"
13905,117,28690,"Frisco",1998,2368,"11728690"
13906,117,28690,"Frisco",1999,2413,"11728690"
13907,117,28690,"Frisco",2000,2792,"11728690"
13908,117,28690,"Frisco",2001,2757,"11728690"
13909,117,28690,"Frisco",2002,2744,"11728690"
13910,117,28690,"Frisco",2003,2782,"11728690"
13911,117,28690,"Frisco",2004,2763,"11728690"
13912,117,28690,"Frisco",2005,2754,"11728690"
13913,117,28690,"Frisco",2006,2762,"11728690"
13914,117,28690,"Frisco",2007,2782,"11728690"
13915,117,28690,"Frisco",2008,2806,"11728690"
13916,117,28690,"Frisco",2009,2792,"11728690"
13917,117,28690,"Frisco",2010,2694,"11728690"
13918,117,28690,"Frisco",2011,2680,"11728690"
13919,117,28690,"Frisco",2012,2718,"11728690"
13920,117,28690,"Frisco",2013,2756,"11728690"
13921,117,28690,"Frisco",2014,2806,"11728690"
13922,117,28690,"Frisco",2015,2890,"11728690"
13923,117,28690,"Frisco",2016,2931,"11728690"
13924,117,51690,"Montezuma",1980,0,"11751690"
13925,117,51690,"Montezuma",1981,23,"11751690"
13926,117,51690,"Montezuma",1982,28,"11751690"
13927,117,51690,"Montezuma",1983,36,"11751690"
13928,117,51690,"Montezuma",1984,42,"11751690"
13929,117,51690,"Montezuma",1985,47,"11751690"
13930,117,51690,"Montezuma",1986,50,"11751690"
13931,117,51690,"Montezuma",1987,50,"11751690"
13932,117,51690,"Montezuma",1988,52,"11751690"
13933,117,51690,"Montezuma",1989,58,"11751690"
13934,117,51690,"Montezuma",1990,60,"11751690"
13935,117,51690,"Montezuma",1991,58,"11751690"
13936,117,51690,"Montezuma",1992,56,"11751690"
13937,117,51690,"Montezuma",1993,55,"11751690"
13938,117,51690,"Montezuma",1994,56,"11751690"
13939,117,51690,"Montezuma",1995,53,"11751690"
13940,117,51690,"Montezuma",1996,53,"11751690"
13941,117,51690,"Montezuma",1997,50,"11751690"
13942,117,51690,"Montezuma",1998,46,"11751690"
13943,117,51690,"Montezuma",1999,44,"11751690"
13944,117,51690,"Montezuma",2000,42,"11751690"
13945,117,51690,"Montezuma",2001,44,"11751690"
13946,117,51690,"Montezuma",2002,45,"11751690"
13947,117,51690,"Montezuma",2003,45,"11751690"
13948,117,51690,"Montezuma",2004,48,"11751690"
13949,117,51690,"Montezuma",2005,50,"11751690"
13950,117,51690,"Montezuma",2006,52,"11751690"
13951,117,51690,"Montezuma",2007,55,"11751690"
13952,117,51690,"Montezuma",2008,58,"11751690"
13953,117,51690,"Montezuma",2009,62,"11751690"
13954,117,51690,"Montezuma",2010,65,"11751690"
13955,117,51690,"Montezuma",2011,65,"11751690"
13956,117,51690,"Montezuma",2012,66,"11751690"
13957,117,51690,"Montezuma",2013,67,"11751690"
13958,117,51690,"Montezuma",2014,68,"11751690"
13959,117,51690,"Montezuma",2015,70,"11751690"
13960,117,51690,"Montezuma",2016,71,"11751690"
13961,117,70525,"Silverthorne",1980,989,"11770525"
13962,117,70525,"Silverthorne",1981,1028,"11770525"
13963,117,70525,"Silverthorne",1982,1109,"11770525"
13964,117,70525,"Silverthorne",1983,1198,"11770525"
13965,117,70525,"Silverthorne",1984,1461,"11770525"
13966,117,70525,"Silverthorne",1985,1587,"11770525"
13967,117,70525,"Silverthorne",1986,1671,"11770525"
13968,117,70525,"Silverthorne",1987,1636,"11770525"
13969,117,70525,"Silverthorne",1988,1680,"11770525"
13970,117,70525,"Silverthorne",1989,1745,"11770525"
13971,117,70525,"Silverthorne",1990,1768,"11770525"
13972,117,70525,"Silverthorne",1991,1815,"11770525"
13973,117,70525,"Silverthorne",1992,1840,"11770525"
13974,117,70525,"Silverthorne",1993,2053,"11770525"
13975,117,70525,"Silverthorne",1994,2468,"11770525"
13976,117,70525,"Silverthorne",1995,2804,"11770525"
13977,117,70525,"Silverthorne",1996,2951,"11770525"
13978,117,70525,"Silverthorne",1997,3030,"11770525"
13979,117,70525,"Silverthorne",1998,3143,"11770525"
13980,117,70525,"Silverthorne",1999,3174,"11770525"
13981,117,70525,"Silverthorne",2000,3489,"11770525"
13982,117,70525,"Silverthorne",2001,3584,"11770525"
13983,117,70525,"Silverthorne",2002,3639,"11770525"
13984,117,70525,"Silverthorne",2003,3684,"11770525"
13985,117,70525,"Silverthorne",2004,3716,"11770525"
13986,117,70525,"Silverthorne",2005,3660,"11770525"
13987,117,70525,"Silverthorne",2006,3730,"11770525"
13988,117,70525,"Silverthorne",2007,3823,"11770525"
13989,117,70525,"Silverthorne",2008,3881,"11770525"
13990,117,70525,"Silverthorne",2009,3937,"11770525"
13991,117,70525,"Silverthorne",2010,3904,"11770525"
